version,isuserpro,isuserstaff,haspaywall,israted,isoriginal,hascustomaudio,hascustomvideo,ncomments,nfavorites,nviews,nratings,rating,license,licenseurl,genres,groups,tags,songname,title,subtitle,artistname,composername,publisher,complexity,ntracks,tracks,songlength,songlengthseconds,songlengthbars,songlengthbeats,nnotes,notesperbar,nannotations,nlyrics,haslyrics,ntokens,pitchclassentropy,scaleconsistency,grooveconsistency,bestpath,isbestpath,bestarrangement,isbestarrangement,bestuniquearrangement,isbestuniquearrangement,subsetrated,subsetdeduplicated,subsetrateddeduplicated,path_metadata,hasmetadata_isuserpublisher_isofficial_isdraft_hasannotations_subsetall
3.01,True,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Rose Vase Waltz,Rose Vase Waltz,,Misc tunes,,,1,1,0,62880,65.49999999830791,45,131,154,3.422222222222222,5,0,False,159,2.5759990161532613,1.0,0.9036458333333334,/data2/zachary/musescore/data/Q/w/QmQwW8CR2dPmhRsx7MtLP8gu5nm8Dwkqm1i9nvKgFa417p.mscz,False,/data2/zachary/musescore/data/Q/w/QmQwW8CR2dPmhRsx7MtLP8gu5nm8Dwkqm1i9nvKgFa417p.mscz,False,/data2/zachary/musescore/data/Q/w/QmQwW8CR2dPmhRsx7MtLP8gu5nm8Dwkqm1i9nvKgFa417p.mscz,False,False,False,False,./data/N/z/QmNz6PCUKf7PMEuweddSRiXdEpPihsQDBuVGLVsnDeP23z.json./metadata/1/5161776.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,9,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Devil In The Kitchen,Devil in the Kitchen,,Misc tunes,,,1,1,0,61440,127.99999999349332,32,64,235,7.34375,6,0,False,241,2.725566776484727,1.0,0.966796875,/data2/zachary/musescore/data/Q/x/QmQxqYkBw8hsJxbzBofe19PNUrx1zbXoAXWhxjSyWUzfTV.mscz,False,/data2/zachary/musescore/data/Q/x/QmQxqYkBw8hsJxbzBofe19PNUrx1zbXoAXWhxjSyWUzfTV.mscz,False,/data2/zachary/musescore/data/W/j/QmWjXC4HQ29RGobfNHCzgNGrrzPnesPL8DrAwe87msvusL.mscz,False,False,False,False,./data/V/x/QmVxTqrXYxQxxuygwTD5xrrr9tJP6iRpmrkaCHSRCoHGv5.json./metadata/3/4613331.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,There is need for Daniel men,There is need for Daniel men - J. H. Hall,,J. H. Hall,,,1,1,0,24000,30.99999999919292,19,50,202,10.63157894736842,9,0,False,211,2.474638066519144,1.0,0.8888888888888888,/data2/zachary/musescore/data/d/c/QmdcMqVDtRRZbtcWgv8RnHT3t6PXr97U9nUWznzw1qrakz.mscz,False,/data2/zachary/musescore/data/c/M/QmcMhzWoiy4X54pQrBeMSWZmaZirh3GgiqLxHMPGDFvuJq.mscz,False,/data2/zachary/musescore/data/Z/5/QmZ5TpYnBLtWXyEEHpYYE93gRJ37xF1AyNuBhHfsLMqbq2.mscz,True,False,True,False,./data/Z/5/QmZ5TpYnBLtWXyEEHpYYE93gRJ37xF1AyNuBhHfsLMqbq2.json./metadata/2/5787506.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Point of Honor. Pn1801.14,Point of Honor. Pn1801.14,,Misc tunes,454p187,,1,1,0,46080,41.14291591739335,24,96,180,7.5,4,0,False,184,2.6335931283430707,0.9888888888888888,0.9739583333333334,/data2/zachary/musescore/data/R/k/QmRkiCB2f9si9372VgE37gWUZckYgzqNDDUeTxMbTLYHMz.mscz,False,/data2/zachary/musescore/data/R/k/QmRkiCB2f9si9372VgE37gWUZckYgzqNDDUeTxMbTLYHMz.mscz,False,/data2/zachary/musescore/data/U/v/QmUvi5ij5KLMk9PyYdUZ1HgJSd9WU4BxvMLYBvdv8tWAme.mscz,False,False,False,False,./data/T/y/QmTyNMEaS7Ry2zqHFYzGaE1ecYNLCsNaayNf4YYSZnzLe6.json./metadata/4/4698405.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,7,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,The pilgrims journey,The pilgrims journey - W. Howard Doane,,W. Howard Doane,William Howard Doane,,0,2,0-0,27600,31.36369338772084,16,57,258,16.125,7,58,True,323,2.46232070129622,0.996078431372549,0.949404761904762,/data2/zachary/musescore/data/P/q/QmPqv9kMUn4nkKsDNmfHwZj2K1YsXMNcFkB9YKGPBaAtQf.mscz,True,/data2/zachary/musescore/data/P/q/QmPqv9kMUn4nkKsDNmfHwZj2K1YsXMNcFkB9YKGPBaAtQf.mscz,True,/data2/zachary/musescore/data/P/q/QmPqv9kMUn4nkKsDNmfHwZj2K1YsXMNcFkB9YKGPBaAtQf.mscz,True,False,True,False,./data/P/q/QmPqv9kMUn4nkKsDNmfHwZj2K1YsXMNcFkB9YKGPBaAtQf.json./metadata/9/5740303.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Con Cassidy's Highland,Con Cassidy's Highland,,Misc tunes,,,1,1,0,61440,127.99999999349332,40,72,260,6.5,7,0,False,267,2.7190477047299417,0.9923076923076924,0.9479166666666666,/data2/zachary/musescore/data/f/5/Qmf5QQhwvkXMmNtjG8ydfNRFq5yBDvhQbfQog3n3DEQ2kC.mscz,False,/data2/zachary/musescore/data/f/5/Qmf5QQhwvkXMmNtjG8ydfNRFq5yBDvhQbfQog3n3DEQ2kC.mscz,False,/data2/zachary/musescore/data/f/5/Qmf5QQhwvkXMmNtjG8ydfNRFq5yBDvhQbfQog3n3DEQ2kC.mscz,False,False,False,False,./data/T/k/QmTk9FaeJ7F4cUCLkSov1RDtuM5tKujtwqdYNCD8KKdWuQ.json./metadata/8/4947128.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Birthday of the Little DoctorThe. Car.09,The Birthday of the Little Doctor. Car(G).13,?,Misc tunes,,,1,1,0,23040,7.999999999895556,18,97,74,4.111111111111111,3,0,False,77,2.672945170297893,1.0,0.8958333333333334,/data2/zachary/musescore/data/S/H/QmSHFpWyYR6BKVDCkeQyQbDrMGfdYSjnMNvgdzqNQyKSwa.mscz,True,/data2/zachary/musescore/data/S/H/QmSHFpWyYR6BKVDCkeQyQbDrMGfdYSjnMNvgdzqNQyKSwa.mscz,True,/data2/zachary/musescore/data/S/H/QmSHFpWyYR6BKVDCkeQyQbDrMGfdYSjnMNvgdzqNQyKSwa.mscz,True,False,True,False,./data/S/H/QmSHFpWyYR6BKVDCkeQyQbDrMGfdYSjnMNvgdzqNQyKSwa.json./metadata/0/4574350.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,0,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Harlequin Gambols,Harlequin Gambols,,Misc tunes,,,1,1,0,61440,127.99999999349332,36,68,232,6.444444444444445,3,0,False,235,2.7406128372714607,1.0,0.962890625,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/Z/a/QmZaGF12mNzY154dSXAGhqrZPM3CtEBV8h8wzPoyYyF7Cf.json./metadata/1/4941711.json,TrueFalseFalseFalseTrueTrue
1.14,False,False,False,False,False,False,False,0,21,848,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,dreamhigh-naturalbunnies,,Dream High Viola,4 sharps,,,,0,1,41,122400,127.49999999670624,64,256,383,5.984375,1,0,False,384,2.764989703277258,1.0,0.9433060109289616,/data2/zachary/musescore/data/b/Z/QmbZSb7VcDrQzHz2QbGUWMKtmZCePugMZb7B2XMTybfJfJ.mscz,False,/data2/zachary/musescore/data/c/D/QmcDfJ2iH8DfwZ1SGGQwZPiKE4dKbgGxj4btQSwo8Pzb62.mscz,True,/data2/zachary/musescore/data/c/D/QmcDfJ2iH8DfwZ1SGGQwZPiKE4dKbgGxj4btQSwo8Pzb62.mscz,True,False,True,False,./data/c/D/QmcDfJ2iH8DfwZ1SGGQwZPiKE4dKbgGxj4btQSwo8Pzb62.json./metadata/8/438111.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,New Dancers. JJo3.082,Longways for as many as will - New Dancers. JJo3.082,,Longways for as many as will,Longways for as many as will,,1,1,0,51840,21.5999999997156,40,217,172,4.3,4,0,False,176,2.6726356795669965,0.9767441860465116,0.9359567901234568,/data2/zachary/musescore/data/Q/d/QmQdrxoUMkw5K79fMgLRT37LmpvQqFuYXSfe33qtF8kbEa.mscz,True,/data2/zachary/musescore/data/Q/d/QmQdrxoUMkw5K79fMgLRT37LmpvQqFuYXSfe33qtF8kbEa.mscz,True,/data2/zachary/musescore/data/Q/d/QmQdrxoUMkw5K79fMgLRT37LmpvQqFuYXSfe33qtF8kbEa.mscz,True,False,True,False,./data/Q/d/QmQdrxoUMkw5K79fMgLRT37LmpvQqFuYXSfe33qtF8kbEa.json./metadata/5/4598117.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Her Golden Hair Was Curling Down,Her Golden Hair Was Curling Down,,Misc tunes,,,1,1,0,61440,63.99999999834667,36,129,248,6.888888888888889,3,0,False,251,2.604854748351756,1.0,0.9212239583333334,/data2/zachary/musescore/data/d/p/QmdpfcJi2F95542LD1YNMR3Z2mkfxR5soQBNZXqAWfGBQy.mscz,True,/data2/zachary/musescore/data/d/p/QmdpfcJi2F95542LD1YNMR3Z2mkfxR5soQBNZXqAWfGBQy.mscz,True,/data2/zachary/musescore/data/d/p/QmdpfcJi2F95542LD1YNMR3Z2mkfxR5soQBNZXqAWfGBQy.mscz,True,False,True,False,./data/d/p/QmdpfcJi2F95542LD1YNMR3Z2mkfxR5soQBNZXqAWfGBQy.json./metadata/3/4845781.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Triumph,Triumph,,Misc tunes,,,1,1,0,49440,102.99999999476417,30,57,167,5.566666666666666,5,0,False,172,2.6334507685591686,1.0,0.9483333333333334,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/W/G/QmWGgVDDp6RbCxdVR9Gur69ZsRfKuoQaiobuCx1HStriDB.json./metadata/9/4874801.json,TrueFalseFalseFalseTrueTrue
3.01,False,False,False,True,False,False,False,3,44,970,13,4.87,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,classical,,,An der schönen blauen Donau Op.314,An Der Schönen Blauen Donau (On The Beautiful Blue Danube),On The Beautiful Blue Danube,Johann Strauss Jr.,Johann Strauss Jr.,,0,1,0,61440,75.29411764510265,43,129,237,5.511627906976744,23,0,False,260,2.59174082539006,0.9957627118644068,0.9927536231884058,/data2/zachary/musescore/data/V/S/QmVSWLfJ9GsbGebQ1Vi6yjGVvtWVU1ZSQnvJHMBcC1iShr.mscz,False,/data2/zachary/musescore/data/d/2/Qmd2eysotTFN8hAwzktvTf15hwWXxEwRXUTC5CeifKc9go.mscz,False,/data2/zachary/musescore/data/U/w/QmUwUf26anbUDsiuAisJMJapX3KPaUyfLSER91isDcpuwx.mscz,True,True,True,True,./data/U/w/QmUwUf26anbUDsiuAisJMJapX3KPaUyfLSER91isDcpuwx.json./metadata/0/5944380.json,TrueFalseFalseFalseTrueTrue
3.01,False,False,False,False,False,False,False,0,1,12,0,0.0,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,,,,alianza,Lmea Bass Trombone,,Erik Morales,,,0,1,53,60600,126.24999999358228,32,69,99,3.09375,37,0,False,136,3.251361063990493,0.8585858585858586,0.9260752688172044,/data2/zachary/musescore/data/Q/x/QmQxnzRdgWJ1mdtDsh2sMiG8WPDGRJAM1jMwuX5kh3poMZ.mscz,True,/data2/zachary/musescore/data/Q/x/QmQxnzRdgWJ1mdtDsh2sMiG8WPDGRJAM1jMwuX5kh3poMZ.mscz,True,/data2/zachary/musescore/data/Q/x/QmQxnzRdgWJ1mdtDsh2sMiG8WPDGRJAM1jMwuX5kh3poMZ.mscz,True,False,True,False,./data/Q/x/QmQxnzRdgWJ1mdtDsh2sMiG8WPDGRJAM1jMwuX5kh3poMZ.json./metadata/2/5934746.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,folk,,,Xiraldilla (CT 448),Traditional music - Xiraldilla (CT 448),,Misc Traditional,Tradicional,,1,1,0,9360,7.312490859199044,11,21,34,3.090909090909091,2,0,False,36,2.647230873287749,1.0,0.953125,/data2/zachary/musescore/data/a/4/Qma45X9sLUcr95ooh5rGfoTVJNv4eRHb41b534F46y8Auv.mscz,False,/data2/zachary/musescore/data/a/4/Qma45X9sLUcr95ooh5rGfoTVJNv4eRHb41b534F46y8Auv.mscz,False,/data2/zachary/musescore/data/Q/g/QmQgxpEzCjMtpQGwwc55nnNLHHSioHFRbrCZ2DYe5cx9We.mscz,False,False,False,False,./data/T/Q/QmTQEAZvBfVj58YaL7aCYV5Zkrpb61m9zrdFn3BTnMcFsP.json./metadata/1/4974436.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,GATHERING PEASCODS,Gathering Peascods,,Misc tunes,,,1,1,0,153600,319.99999998373335,92,172,276,3.0,7,0,False,283,2.8293923525208644,0.9637681159420288,0.946875,/data2/zachary/musescore/data/Y/e/QmYeQGuF6BvTqEN2bmsnQiG6HSDkXqdhDEo34PotnCq5fP.mscz,False,/data2/zachary/musescore/data/U/Q/QmUQL1zY2NwPTj7y4P8EpBP5jH6AepZrcFFxQ5Vh2K7VLg.mscz,False,/data2/zachary/musescore/data/U/Q/QmUQL1zY2NwPTj7y4P8EpBP5jH6AepZrcFFxQ5Vh2K7VLg.mscz,False,False,False,False,./data/U/p/QmUpAMGQwZQzwypAVHzA4o6VsC7mDVkcHJVXp3byyxph9h.json./metadata/6/4883698.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,folk,,,The Riches of God's Goodness,The Riches of God's Goodness,,Misc Traditional,Arranged from Mozart by Lowell Mason 1836,,0,2,0-0,21840,22.74999999941229,17,47,224,13.176470588235292,2,0,False,226,2.597260742949175,0.9954545454545456,0.9242424242424242,/data2/zachary/musescore/data/X/e/QmXeh8Wxrh3hHUpAtVkinp2P63zDaU2LYH9ixHQdzRsdm1.mscz,True,/data2/zachary/musescore/data/X/e/QmXeh8Wxrh3hHUpAtVkinp2P63zDaU2LYH9ixHQdzRsdm1.mscz,True,/data2/zachary/musescore/data/X/e/QmXeh8Wxrh3hHUpAtVkinp2P63zDaU2LYH9ixHQdzRsdm1.mscz,True,False,True,False,./data/X/e/QmXeh8Wxrh3hHUpAtVkinp2P63zDaU2LYH9ixHQdzRsdm1.json./metadata/4/5772175.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Name Unascertained,Name Unascertained,,Misc tunes,,,1,1,0,15360,35.55555555460082,17,33,64,3.764705882352941,2,0,False,66,2.6159952641314304,0.984375,0.9192708333333334,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/f/F/QmfFdNJV21jG9LPJq3FJHjcWMah43KBfTncba9nC3vPac7.json./metadata/3/4652010.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Russian Tippet,The Russian Tippet,,Misc tunes,,,1,1,0,30720,31.999999999173333,32,64,106,3.3125,4,0,False,110,2.803098157272278,0.9245283018867924,0.9583333333333334,/data2/zachary/musescore/data/Q/w/QmQwW8CR2dPmhRsx7MtLP8gu5nm8Dwkqm1i9nvKgFa417p.mscz,False,/data2/zachary/musescore/data/Q/w/QmQwW8CR2dPmhRsx7MtLP8gu5nm8Dwkqm1i9nvKgFa417p.mscz,False,/data2/zachary/musescore/data/Q/w/QmQwW8CR2dPmhRsx7MtLP8gu5nm8Dwkqm1i9nvKgFa417p.mscz,False,False,False,False,./data/a/F/QmaF4ZxudHc7PUZzBZdqd27tsTNpiPEg6duzYg3qR1jJWm.json./metadata/4/4546923.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Leona Beaton,Leona Beaton,,Misc tunes,,,1,1,0,46080,23.99999999968,34,192,134,3.941176470588236,2,0,False,136,2.6739365289949166,1.0,0.9175347222222222,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/f/U/QmfUt47rR3YF7Ma1QL2DjSvS5r1VpiUwTJSuMSQLg4fdtc.json./metadata/8/4953783.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,1,19,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,folk,,,En Avant Blonde,Traditional music - En Avant Blonde,,Misc Traditional,trad France Qu\'ebec,,1,1,0,46080,47.99999999876,32,96,92,2.875,2,0,False,94,2.4962058480965483,1.0,0.9548611111111112,/data2/zachary/musescore/data/T/7/QmT7wbpUPkX6PiabWuAGTFcbWh927712QeGpzrta9nsx1V.mscz,False,/data2/zachary/musescore/data/T/7/QmT7wbpUPkX6PiabWuAGTFcbWh927712QeGpzrta9nsx1V.mscz,False,/data2/zachary/musescore/data/T/7/QmT7wbpUPkX6PiabWuAGTFcbWh927712QeGpzrta9nsx1V.mscz,False,False,False,False,./data/f/M/QmfMMTHHB6rXk8FF84rYciBnHS6dhPwoSqJqrMnxYoPCPs.json./metadata/8/4817514.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,10,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,the Shrewsbury Lasses,The Shrewsbury Lasses,,Misc tunes,lines 1 and 3 are a little slower,,1,1,0,76718,79.91458333126889,41,159,138,3.365853658536585,1,0,False,139,2.8204273411827248,0.9855072463768116,0.9727564102564102,/data2/zachary/musescore/data/a/f/Qmaf1oLiSU5d1ZiRpE2ps3zyDqmkUUz18K29cYRffT3XcL.mscz,False,/data2/zachary/musescore/data/a/f/Qmaf1oLiSU5d1ZiRpE2ps3zyDqmkUUz18K29cYRffT3XcL.mscz,False,/data2/zachary/musescore/data/W/2/QmW2Zd3pM9JfA9y4AoVMZBNjCKGux3M1tikmaudnN7zoJK.mscz,False,False,False,False,./data/f/2/Qmf2H65JB3s9gEHhke9kkc98Lv3Vp7w11ZYE1gUN8eSQmf.json./metadata/8/5029569.json,TrueFalseFalseFalseTrueTrue
2.06,True,False,False,True,False,False,False,4,20,1073,31,4.94,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,wamozart-requiem,Requiem in D minor K.626,Requiem in D Minor K. 626 IV. Offertorium: Hostias By W. A. Mozart,,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart Franz Xaver Su??mayr,,0,14,19-48-48-48-48-52-52-52-52-57-57-57-70-71,294720,572.3247294424482,89,499,5609,63.02247191011236,240,985,True,6834,3.370207297445722,0.8204937813254131,0.9708605664488016,/data2/zachary/musescore/data/U/q/QmUqEK6bMsC8UUg7oYTXaoN6VSG3VNgHk8J4kyKHMfJKFT.mscz,False,/data2/zachary/musescore/data/Q/k/QmQksCxMfB98mB7A64t39qvkC38qAHWGJNHvJtPRHZJaX9.mscz,True,/data2/zachary/musescore/data/Q/k/QmQksCxMfB98mB7A64t39qvkC38qAHWGJNHvJtPRHZJaX9.mscz,True,True,True,True,./data/Q/k/QmQksCxMfB98mB7A64t39qvkC38qAHWGJNHvJtPRHZJaX9.json./metadata/2/2918941.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,LOGIE O' BUCHAN,LOGIE O' BUCHAN,,Misc tunes,,,1,1,0,46080,47.99999999876,36,97,96,2.6666666666666665,5,93,True,194,2.625713986407596,1.0,0.9296875,/data2/zachary/musescore/data/a/d/QmadT8mZYmVbdikvSwGhRCB2x4LQAzKX7MetdAtZFysvAW.mscz,False,/data2/zachary/musescore/data/a/d/QmadT8mZYmVbdikvSwGhRCB2x4LQAzKX7MetdAtZFysvAW.mscz,False,/data2/zachary/musescore/data/U/x/QmUxNn5jgcXZ46SVnNPoymezDN9VWnXEMJma91aLZCLL19.mscz,False,False,False,False,./data/V/U/QmVUPGkGh96f8G2tdNScsBiTC1D6w2CPXAxeo5TRLXtQVs.json./metadata/7/4893455.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,13,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Yankee Doodle,YANKEE DOODLE,,Misc tunes,,,1,1,0,30720,191.999903989968,34,35,294,8.647058823529411,3,0,False,297,2.5364295290895296,1.0,0.9505208333333334,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/P/t/QmPtsRH5jahAniNuBcUCNMbK3ngeYetcT2uKoctDS9jScP.json./metadata/1/5049643.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,47,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Puer natus in Bethlehem II,Puer natus in Bethlehem II - André Vierendeels,ad voces aequales,André Vierendeels,André Vierendeels,,0,3,0-0-0,31680,32.999999999147505,22,66,128,5.818181818181818,8,110,True,246,2.864338530541523,0.96875,0.9453125,/data2/zachary/musescore/data/Z/B/QmZBAU8HhMykyBjH9x1xhExsNThUQZXMoMiDpBMAq4wuJD.mscz,False,/data2/zachary/musescore/data/S/V/QmSVtjE1fVBE4akXqT43YDBjWtHJkiy4tDDkhXMvnHS7V7.mscz,True,/data2/zachary/musescore/data/S/V/QmSVtjE1fVBE4akXqT43YDBjWtHJkiy4tDDkhXMvnHS7V7.mscz,True,False,True,False,./data/S/V/QmSVtjE1fVBE4akXqT43YDBjWtHJkiy4tDDkhXMvnHS7V7.json./metadata/7/5765431.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,6,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,In that bright land above,In that bright land above - Charlie D. Tillman,,Charlie D. Tillman,,,2,1,0,47160,35.625063408488856,18,197,353,19.61111111111111,13,0,False,366,2.6994590713924365,0.9943181818181818,0.921875,/data2/zachary/musescore/data/f/U/QmfUKNU4yDo4u2pWh7doo64frzAswTGVjaS3BM8qXpxNNU.mscz,False,/data2/zachary/musescore/data/T/A/QmTAPWKFydsvR2xcoNGx423BEHFiPSVN2KjHA7W6dKNQTx.mscz,True,/data2/zachary/musescore/data/T/A/QmTAPWKFydsvR2xcoNGx423BEHFiPSVN2KjHA7W6dKNQTx.mscz,True,False,True,False,./data/T/A/QmTAPWKFydsvR2xcoNGx423BEHFiPSVN2KjHA7W6dKNQTx.json./metadata/8/5800605.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,5,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Jack on the Green,Jack on the Green,,Misc tunes,,,1,1,0,69120,71.99999999814,16,144,132,8.25,17,0,False,149,2.661751502480479,1.0,0.9583333333333334,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/W/R/QmWRwPHXapPEUoUYBzK2iWaNuVR5yEiXjzQBsumRNHTSQz.json./metadata/5/5012837.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,TEST: All the minor keys,TEST: All the minor keys,,Misc tunes,,,1,1,0,57600,59.99999999845,30,120,120,4.0,28,0,False,148,3.568029282611093,0.65,0.8333333333333334,/data2/zachary/musescore/data/Y/P/QmYP26UuCRuQobJrSfdroJvyaJwSqyQFvCAomYXFozA7Ec.mscz,False,/data2/zachary/musescore/data/Y/t/QmYt5o8fW4BndziMT3YuAospAdkEWVTZcQqeeRUZE3UvoQ.mscz,False,/data2/zachary/musescore/data/a/D/QmaDYpdK4R8ZRngBNALeXgBu8h1mphyf2Ztt1JJaBBQb4B.mscz,False,False,False,False,./data/X/3/QmX3F8ZfmjLzpietns8XhUr1Wqm55rJ66oubzUFLqfzfev.json./metadata/3/4550620.json,TrueFalseFalseFalseTrueTrue
